mission_name,timestamp,SensorGps_alt,SensorGps_alt_ellipsoid,SensorGps_c_variance_rad,SensorGps_cog_rad,SensorGps_eph,SensorGps_epv,SensorGps_hdop,SensorGps_heading,SensorGps_heading_accuracy,SensorGps_heading_offset,SensorGps_lat,SensorGps_lon,SensorGps_noise_per_ms,SensorGps_rtcm_injection_rate,SensorGps_s_variance_m_s,SensorGps_time_utc_usec,SensorGps_timestamp_time_relative,SensorGps_vdop,SensorGps_vel_d_m_s,SensorGps_vel_e_m_s,SensorGps_vel_m_s,SensorGps_vel_n_m_s,VehicleGlobalPosition_alt,VehicleGlobalPosition_alt_ellipsoid,VehicleGlobalPosition_delta_alt,VehicleGlobalPosition_eph,VehicleGlobalPosition_epv,VehicleGlobalPosition_lat,VehicleGlobalPosition_lon,VehicleGlobalPosition_terrain_alt,SensorGps_automatic_gain_control,SensorGps_fix_type,SensorGps_jamming_indicator,SensorGps_jamming_state,SensorGps_satellites_used,SensorGps_selected_rtcm_instance,SensorGps_spoofing_state,SensorGps_vel_ned_valid,VehicleGlobalPosition_alt_reset_counter,VehicleGlobalPosition_dead_reckoning,VehicleGlobalPosition_lat_lon_reset_counter,VehicleGlobalPosition_terrain_alt_valid
fast_movements_0,1970-01-01 01:22:17.600,183569.5,227881.5,0.0130161589,1.15218744,0.125,0.16890001000000002,0.53,,0.0,0.0,501122036.1,144180316.2,96.0,0.0,0.043199999999999995,1714139464699571.0,0.0,0.71999997,-0.12370000000000002,3.98500027,4.3614,1.7710000899999998,183.01956,227.89409,-0.0,0.21336445,0.2507417,50.11220532060583,14.418037675346184,180.3037,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:17.700,183579.0,227891.0,0.013249841,1.1503454,0.125,0.16900001,0.53,,0.0,0.0,501122055.0,144180383.0,96.0,0.0,0.043,1714139464799571.0,0.0,0.71999997,-0.136,3.8710003,4.241,1.7310001,183.02919500000002,227.903575,0.0,0.212951065,0.252220265,50.112206761934075,14.418042645732804,180.3108,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:17.800,183564.7,227876.7,0.0187430553,1.13930172,0.125,0.16900001,0.53,,0.0,0.0,501122064.1,144180413.3,96.0,0.0,0.0444000004,1714139464899571.0,0.0,0.71999997,-0.09909999900000001,3.55780027,3.9026000049999996,1.601300092,183.03883,227.91306,-0.0,0.21253768,0.25369883,50.11220820326231,14.418047616119424,180.3179,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:17.900,183550.4,227862.4,0.0242362696,1.12825804,0.125,0.16900001,0.53,,0.0,0.0,501122073.2,144180443.6,96.0,0.0,0.0458000008,1714139464999570.8,0.0,0.71999997,-0.062199998000000006,3.24460024,3.5642000099999995,1.4716000839999999,183.03614,227.910235,0.0,0.212157795,0.254994065,50.11220938580418,14.418051679209514,180.324395,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.000,183536.1,227848.1,0.0297294839,1.11721436,0.125,0.16900001,0.53,,0.0,0.0,501122082.3,144180473.9,96.0,0.0,0.047200001199999994,1714139465099570.8,0.0,0.71999997,-0.025299997000000005,2.9314002099999996,3.225800015,1.341900076,183.03345,227.90741,-0.0,0.21177791,0.2562893,50.11221056834604,14.418055742299604,180.33089,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.100,183521.8,227833.8,0.0352226982,1.10617068,0.125,0.16900001,0.53,,0.0,0.0,501122091.4,144180504.2,96.0,0.0,0.0486000016,1714139465199570.5,0.0,0.71999997,0.011600003999999997,2.6182001799999997,2.88740002,1.212200068,183.019875,227.89369,0.0,0.21144075,0.25740673999999997,50.11221147145423,14.418058903342143,180.330395,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.200,183507.5,227819.5,0.0407159125,1.095127,0.125,0.16900001,0.53,,0.0,0.0,501122100.5,144180534.5,96.0,0.0,0.050000002,1714139465299570.5,0.0,0.71999997,0.04850000500000001,2.3050001499999997,2.549000025,1.08250006,183.0063,227.87997,-0.0,0.21110359,0.25852418,50.11221237456241,14.418062064384683,180.3299,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.300,183493.2,227805.2,0.0462091268,1.08408332,0.125,0.16900001,0.53,,0.0,0.0,501122109.6,144180564.8,96.0,0.0,0.0514000024,1714139465399570.5,0.0,0.71999997,0.085400006,1.9918001199999997,2.21060003,0.9528000520000001,182.98726,227.860675,0.0,0.210815995,0.25947529,50.11221302765905,14.418064345634006,180.321865,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.400,183478.9,227790.9,0.0517023411,1.07303964,0.125,0.16900001,0.53,,0.0,0.0,501122118.7,144180595.1,96.0,0.0,0.052800002799999995,1714139465499570.2,0.0,0.71999997,0.12230000699999999,1.6786000899999998,1.872200035,0.823100044,182.96822,227.84138,-0.0,0.2105284,0.2604264,50.11221368075569,14.418066626883329,180.31383,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.500,183464.6,227776.6,0.0571955554,1.06199596,0.125,0.16900001,0.53,,0.0,0.0,501122127.8,144180625.4,96.0,0.0,0.0542000032,1714139465599570.2,0.0,0.71999997,0.159200008,1.3654000599999998,1.53380004,0.6934000360000001,182.94857000000002,227.821415,0.0,0.21029755,0.261227,50.11221411652848,14.418068011167115,180.29684500000002,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.600,183450.3,227762.3,0.06268876970000001,1.05095228,0.125,0.16900001,0.53,,0.0,0.0,501122136.9,144180655.7,96.0,0.0,0.0556000036,1714139465699570.0,0.0,0.71999997,0.19610000900000002,1.0522000299999998,1.195400045,0.5637000280000002,182.92892,227.80145,-0.0,0.2100667,0.2620276,50.11221455230126,14.418069395450903,180.27986,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.700,183436.0,227748.0,0.068181984,1.0399086,0.125,0.16900001,0.53,,0.0,0.0,501122146.0,144180686.0,96.0,0.0,0.057000004,1714139465799570.0,0.0,0.71999997,0.23300001,0.739,0.85700005,0.43400002,182.91468,227.78679499999998,0.0,0.209890465,0.23947947000000003,50.11221476788026,14.418069916237645,180.276855,0.0,4.0,67.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.800,183425.8,227737.8,0.0680351666,1.34463337,0.125,0.169100009,0.53,,0.0,0.0,501122144.7,144180681.2,96.0,0.0,0.0560000038,1714139465899570.0,0.0,0.71999997,0.21910000940000002,0.5955999949999999,0.85700005,0.34040001499999994,182.90044,227.77214,-0.0,0.20971423,0.21693134,50.11221498345926,14.418070437024388,180.27385,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:18.900,183415.6,227727.6,0.0678883492,1.64935814,0.125,0.169200008,0.53,,0.0,0.0,501122143.4,144180676.4,96.0,0.0,0.0550000036,1714139465999570.0,0.0,0.71999997,0.2052000088,0.45219999,0.85700005,0.24680000999999996,182.891395,227.7627,0.0,0.2107803,0.2158965775,50.11221492790844,14.41807002817244,180.2759225,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.000,183405.4,227717.4,0.0677415318,1.9540829100000001,0.125,0.169300007,0.53,,0.0,0.0,501122142.1,144180671.6,96.0,0.0,0.054000003399999996,1714139466099570.0,0.0,0.71999997,0.1913000082,0.308799985,0.85700005,0.15320000499999992,182.88235,227.75326,0.0,0.21184637,0.214861815,50.112214872357626,14.418069619320494,180.277995,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.100,183395.2,227707.2,0.0675947144,2.2588076800000003,0.125,0.16940000600000002,0.53,,0.0,0.0,501122140.8,144180666.8,96.0,0.0,0.0530000032,1714139466199570.0,0.0,0.71999997,0.17740000760000002,0.16539998,0.85700005,0.05959999999999993,182.87330500000002,227.74382,0.0,0.21291244,0.2138270525,50.112214816806805,14.418069210468548,180.2800675,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.200,183385.0,227697.0,0.067447897,2.5635324500000003,0.125,0.169500005,0.53,,0.0,0.0,501122139.5,144180662.0,96.0,0.0,0.052000003,1714139466299570.0,0.0,0.71999997,0.163500007,0.02199997500000006,0.85700005,-0.034000005000000055,182.86426,227.73438,-0.0,0.21397851,0.21279229,50.112214761255984,14.4180688016166,180.28214,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.300,183374.8,227686.8,0.0673010796,2.8682572200000003,0.125,0.169600004,0.53,,0.0,0.0,501122138.2,144180657.2,96.0,0.0,0.0510000028,1714139466399570.0,0.0,0.71999997,0.1496000064,-0.12140002999999999,0.85700005,-0.12760001000000015,182.84866499999998,227.71848999999997,0.0,0.21356269,0.212707595,50.11221451841632,14.418067879848666,180.28448,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.400,183364.6,227676.6,0.0671542622,3.1729819900000003,0.125,0.16970000300000002,0.53,,0.0,0.0,501122136.9,144180652.4,96.0,0.0,0.050000002599999996,1714139466499570.0,0.0,0.71999997,0.13570000580000002,-0.26480003500000004,0.85700005,-0.22120001500000014,182.83307,227.7026,-0.0,0.21314687,0.2126229,50.112214275576655,14.41806695808073,180.28682,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.500,183354.4,227666.4,0.0670074448,3.4777067600000002,0.125,0.169800002,0.53,,0.0,0.0,501122135.6,144180647.6,96.0,0.0,0.0490000024,1714139466599570.0,0.0,0.71999997,0.1218000052,-0.40820004,0.85700005,-0.3148000200000001,182.818345,227.687695,0.0,0.21279027,0.21261370000000002,50.11221388991464,14.418066020617843,180.26514500000002,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.600,183344.2,227656.2,0.0668606274,3.78243153,0.125,0.16990000100000002,0.53,,0.0,0.0,501122134.3,144180642.8,96.0,0.0,0.0480000022,1714139466699570.0,0.0,0.71999997,0.10790000460000002,-0.5516000449999999,0.85700005,-0.4084000250000001,182.80362,227.67279,-0.0,0.21243367,0.2126045,50.11221350425264,14.418065083154955,180.24347,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.700,183334.0,227646.0,0.06671381,4.0871563,0.125,0.17,0.53,,0.0,0.0,501122133.0,144180638.0,96.0,0.0,0.047000002,1714139466799570.0,0.0,0.71999997,0.094000004,-0.69500005,0.85700005,-0.50200003,182.80095,227.6698525,0.0,0.21214314,0.212611885,50.112212860682334,14.418064340029677,180.25184000000002,0.0,4.0,69.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.800,183327.6,227639.5,0.0627774645,3.98580315,0.125,0.16990000100000002,0.53,,0.0,0.0,501122124.1,144180633.5,96.0,0.0,0.048300002,1714139466899570.0,0.0,0.71999997,0.0987000036,-0.615500045,0.918400055,-0.598600027,182.79827999999998,227.66691500000002,0.0,0.21185261,0.21261927,50.11221221711204,14.4180635969044,180.26021,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:19.900,183321.2,227633.0,0.058841119,3.88445,0.125,0.169800002,0.53,,0.0,0.0,501122115.2,144180629.0,96.0,0.0,0.049600002,1714139466999570.0,0.0,0.71999997,0.10340000319999999,-0.53600004,0.97980006,-0.695200024,182.79560999999998,227.66397750000002,0.0,0.21156207999999999,0.212626655,50.11221157354174,14.418062853779123,180.26858,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.000,183314.8,227626.5,0.054904773500000004,3.78309685,0.125,0.16970000300000002,0.53,,0.0,0.0,501122106.3,144180624.5,96.0,0.0,0.050900002,1714139467099570.0,0.0,0.71999997,0.1081000028,-0.45650003499999997,1.041200065,-0.791800021,182.79294,227.66104,-0.0,0.21127155,0.21263404,50.11221092997144,14.418062110653844,180.27695,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.100,183308.4,227620.0,0.050968427999999996,3.6817437,0.125,0.169600004,0.53,,0.0,0.0,501122097.4,144180620.0,96.0,0.0,0.052200001999999995,1714139467199570.0,0.0,0.71999997,0.11280000239999999,-0.37700003,1.10260007,-0.888400018,182.788805,227.656525,0.0,0.21101823,0.212681585,50.11221006876477,14.418061596378088,180.27041,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.200,183302.0,227613.5,0.0470320825,3.58039055,0.125,0.169500005,0.53,,0.0,0.0,501122088.5,144180615.5,96.0,0.0,0.053500002,1714139467299570.0,0.0,0.71999997,0.11750000199999999,-0.297500025,1.164000075,-0.985000015,182.78467,227.65201,-0.0,0.21076491,0.21272913,50.1122092075581,14.418061082102334,180.26387,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.300,183295.6,227607.0,0.043095737,3.4790374,0.125,0.16940000600000002,0.53,,0.0,0.0,501122079.6,144180611.0,96.0,0.0,0.054800002,1714139467399570.0,0.0,0.71999997,0.1222000016,-0.21800001999999996,1.22540008,-1.081600012,182.77993,227.646945,0.0,0.21057721499999998,0.21322924999999998,50.11220819121038,14.418060765374305,180.263465,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.400,183289.2,227600.5,0.0391593915,3.37768425,0.125,0.169300007,0.53,,0.0,0.0,501122070.7,144180606.5,96.0,0.0,0.056100001999999996,1714139467499570.0,0.0,0.71999997,0.1269000012,-0.13850001499999998,1.2868000849999999,-1.178200009,182.77519,227.64188,-0.0,0.21038952,0.21372937,50.112207174862654,14.418060448646276,180.26306,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.500,183282.8,227594.0,0.035223046,3.2763311,0.125,0.169200008,0.53,,0.0,0.0,501122061.8,144180602.0,96.0,0.0,0.057400002,1714139467599570.0,0.0,0.71999997,0.1316000008,-0.05900000999999999,1.34820009,-1.274800006,182.76467000000002,227.631115,0.0,0.21022481999999998,0.2144262,50.112205969830526,14.418060341355377,180.27922,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.600,183276.4,227587.5,0.0312867005,3.17497795,0.125,0.169100009,0.53,,0.0,0.0,501122052.9,144180597.5,96.0,0.0,0.058700001999999994,1714139467699570.0,0.0,0.71999997,0.13630000039999998,0.020499994999999993,1.409600095,-1.371400003,182.75415,227.62035,-0.0,0.21006012,0.21512303,50.11220476479839,14.418060234064477,180.29538,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.700,183270.0,227581.0,0.027350355,3.0736248,0.125,0.16900001,0.53,,0.0,0.0,501122044.0,144180593.0,96.0,0.0,0.060000002,1714139467799570.0,0.0,0.71999997,0.141,0.1,1.4710001,-1.468,182.74756000000002,227.613425,0.0,0.209928915,0.21603395,50.112203317018995,14.418060354078225,180.28837,0.0,4.0,71.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.800,183264.9,227576.0,0.038038890500000005,3.10003784,0.1251,0.169100009,0.53,,0.0,0.0,501122032.3,144180594.8,96.0,0.0,0.061300002799999996,1714139467899570.0,0.0,0.71999997,0.12479999979999999,0.0838999996,1.355200092,-1.3518999999999999,182.74097,227.6065,-0.0,0.20979771,0.21694487,50.112201869239605,14.418060474091972,180.28136,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:20.900,183259.8,227571.0,0.048727426000000004,3.12645088,0.1252,0.169200008,0.53,,0.0,0.0,501122020.6,144180596.6,96.0,0.0,0.0626000036,1714139467999569.8,0.0,0.71999997,0.1085999996,0.0677999992,1.239400084,-1.2358,182.74168,227.606945,0.0,0.21241988,0.2181515,50.112200319867,14.418060757074924,180.286995,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.000,183254.7,227566.0,0.05941596150000001,3.15286392,0.1253,0.169300007,0.53,,0.0,0.0,501122008.9,144180598.4,96.0,0.0,0.0639000044,1714139468099569.8,0.0,0.71999997,0.09239999939999999,0.0516999988,1.123600076,-1.1197,182.74239,227.60739,-0.0,0.21504205,0.21935813,50.1121987704944,14.418061040057877,180.29263,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.100,183249.6,227561.0,0.07010449700000002,3.17927696,0.1254,0.16940000600000002,0.53,,0.0,0.0,501121997.2,144180600.2,96.0,0.0,0.0652000052,1714139468199569.5,0.0,0.71999997,0.0761999992,0.0355999984,1.0078000679999999,-1.0036,182.74965,227.613495,0.0,0.214554465,0.22072353,50.11219736386565,14.41806133069125,180.3084,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.200,183244.5,227556.0,0.0807930325,3.20569,0.1255,0.169500005,0.53,,0.0,0.0,501121985.5,144180602.0,96.0,0.0,0.066500006,1714139468299569.5,0.0,0.71999997,0.059999999,0.01949999799999999,0.89200006,-0.8875,182.75691,227.6196,-0.0,0.21406688,0.22208893,50.1121959572369,14.418061621324624,180.32417,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.300,183239.4,227551.0,0.09148156800000001,3.23210304,0.1256,0.169600004,0.53,,0.0,0.0,501121973.8,144180603.8,96.0,0.0,0.0678000068,1714139468399569.5,0.0,0.71999997,0.04379999879999999,0.003399997599999996,0.7762000520000001,-0.7713999999999999,182.76435,227.62603000000001,0.0,0.21364550999999998,0.223639715,50.11219491530504,14.418061780900196,180.32030500000002,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.400,183234.3,227546.0,0.10217010350000003,3.25851608,0.1257,0.16970000300000002,0.53,,0.0,0.0,501121962.1,144180605.6,96.0,0.0,0.0691000076,1714139468499569.2,0.0,0.71999997,0.027599998599999995,-0.012700002799999999,0.6604000440000001,-0.6552999999999999,182.77179,227.63246,-0.0,0.21322414,0.2251905,50.11219387337317,14.418061940475766,180.31644,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.500,183229.2,227541.0,0.11285863900000001,3.28492912,0.1258,0.169800002,0.53,,0.0,0.0,501121950.4,144180607.4,96.0,0.0,0.0704000084,1714139468599569.2,0.0,0.71999997,0.0113999984,-0.028800003200000007,0.5446000360000001,-0.5391999999999999,182.779655,227.63917,0.0,0.2130117175,0.222241525,50.11219381420159,14.418061675401779,180.328355,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.600,183224.1,227536.0,0.12354717450000002,3.31134216,0.1259,0.16990000100000002,0.53,,0.0,0.0,501121938.7,144180609.2,96.0,0.0,0.0717000092,1714139468699569.0,0.0,0.71999997,-0.004800001800000009,-0.044900003600000016,0.42880002800000017,-0.4230999999999998,182.78752,227.64588,0.0,0.212799295,0.21929254999999997,50.112193755030006,14.418061410327791,180.34027,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.700,183219.0,227531.0,0.13423571,3.3377552,0.126,0.17,0.53,,0.0,0.0,501121927.0,144180611.0,96.0,0.0,0.07300001,1714139468799569.0,0.0,0.71999997,-0.021000002,-0.061000004,0.31300002,-0.307,182.795385,227.65259,0.0,0.2125868725,0.21634357499999998,50.11219369585842,14.418061145253805,180.35218500000002,0.0,4.0,70.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.800,183222.6,227534.6,0.1220611315,3.59348373,0.126,0.1701,0.529,,0.0,0.0,501121944.8,144180599.1,96.0,0.0,0.0726000096,1714139468899569.0,0.0,0.71999997,-0.015200001800000001,-0.18980001359999998,0.638200018,0.053600029999999965,182.80325,227.6593,-0.0,0.21237445,0.2133946,50.11219363668684,14.418060880179818,180.3641,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:21.900,183226.2,227538.2,0.109886553,3.8492122600000003,0.126,0.17020000000000002,0.528,,0.0,0.0,501121962.6,144180587.2,96.0,0.0,0.0722000092,1714139468999569.0,0.0,0.71999997,-0.009400001600000001,-0.31860002319999997,0.963400016,0.4142000599999999,182.803685,227.65858500000002,0.0,0.21179757500000002,0.213383205,50.11219469163227,14.41806002933944,180.35742,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.000,183229.8,227541.8,0.0977119745,4.104940790000001,0.126,0.1703,0.527,,0.0,0.0,501121980.4,144180575.3,96.0,0.0,0.07180000880000001,1714139469099569.0,0.0,0.71999997,-0.0036000014000000004,-0.44740003279999996,1.288600014,0.7748000899999998,182.80412,227.65787,-0.0,0.2112207,0.21337181,50.1121957465777,14.41805917849906,180.35074,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.100,183233.4,227545.4,0.085537396,4.36066932,0.126,0.17040000000000002,0.526,,0.0,0.0,501121998.2,144180563.4,96.0,0.0,0.0714000084,1714139469199569.0,0.0,0.71999997,0.0021999987999999984,-0.5762000424,1.613800012,1.13540012,182.80174,227.654585,0.0,0.21097013,0.21385002,50.112197562025976,14.418057852032934,180.358215,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.200,183237.0,227549.0,0.0733628175,4.61639785,0.126,0.1705,0.525,,0.0,0.0,501122016.0,144180551.5,96.0,0.0,0.071000008,1714139469299569.0,0.0,0.71999997,0.007999998999999997,-0.7050000519999999,1.93900001,1.49600015,182.79936,227.6513,-0.0,0.21071956,0.21432823,50.112199377474255,14.41805652556681,180.36569,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.300,183240.6,227552.6,0.061188239000000005,4.87212638,0.126,0.1706,0.524,,0.0,0.0,501122033.8,144180539.6,96.0,0.0,0.0706000076,1714139469399569.0,0.0,0.71999997,0.0137999992,-0.8338000615999999,2.264200008,1.8566001799999996,182.793855,227.64505,0.0,0.21053125,0.214999365,50.11220180509757,14.418054855997752,180.356965,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.400,183244.2,227556.2,0.0490136605,5.12785491,0.126,0.17070000000000002,0.523,,0.0,0.0,501122051.6,144180527.7,96.0,0.0,0.0702000072,1714139469499569.0,0.0,0.71999997,0.019599999399999995,-0.9626000712,2.589400006,2.2172002099999997,182.78835,227.6388,-0.0,0.21034294,0.2156705,50.11220423272089,14.418053186428695,180.34824,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.500,183247.8,227559.8,0.036839081999999995,5.383583440000001,0.126,0.1708,0.522,,0.0,0.0,501122069.4,144180515.8,96.0,0.0,0.06980000680000001,1714139469599569.0,0.0,0.71999997,0.025399999599999997,-1.0914000808,2.914600004,2.5778002399999997,182.780285,227.63017000000002,0.0,0.21019400500000002,0.21655276,50.11220706933686,14.418051303718245,180.32921,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.600,183251.4,227563.4,0.02466450349999999,5.63931197,0.126,0.17090000000000002,0.521,,0.0,0.0,501122087.2,144180503.9,96.0,0.0,0.0694000064,1714139469699569.0,0.0,0.71999997,0.0311999998,-1.2202000903999999,3.239800002,2.93840027,182.77222,227.62154,-0.0,0.21004507,0.21743502,50.11220990595284,14.418049421007796,180.31018,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.700,183255.0,227567.0,0.012489925,5.8950405,0.126,0.171,0.52,,0.0,0.0,501122105.0,144180492.0,96.0,0.0,0.069000006,1714139469799569.0,0.0,0.71999997,0.037,-1.3490001,3.565,3.2990003,182.76592499999998,227.61478,0.0,0.20991164499999998,0.21853216,50.112212885076765,14.418047510526112,180.30972500000001,0.0,4.0,72.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.800,183257.6,227569.5,0.0182534035,5.89199561,0.126,0.1711,0.52,,0.0,0.0,501122126.3,144180478.5,96.0,0.0,0.069000006,1714139469899569.0,0.0,0.71999997,0.0371000003,-1.242900092,3.279400005,3.03380027,182.75963,227.60802,-0.0,0.20977822,0.2196293,50.11221586420069,14.418045600044428,180.30927,0.0,4.0,73.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
fast_movements_0,1970-01-01 01:22:22.900,183260.2,227572.0,0.024016882000000003,5.88895072,0.126,0.17120000000000002,0.52,,0.0,0.0,501122147.6,144180465.0,96.0,0.0,0.069000006,1714139469999569.0,0.0,0.71999997,0.0372000006,-1.136800084,2.99380001,2.7686002399999996,182.755215,227.603295,0.0,0.20965439,0.22092839,50.11221868771698,14.418043829768777,180.29881,0.0,4.0,73.0,2.0,31.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
